id,sample_10_381,sample_15_385,sample_17_385,sample_20_390,sample_22_390,sample_25_396,sample_27_396,sample_2_369,sample_31_398,sample_32_398,sample_33_,sample_34_398,sample_36_401,sample_37_400,sample_38_401,sample_39_400,sample_42_414,sample_43_414,sample_47_416,sample_48_416,sample_52_418,sample_54_418,sample_56_420,sample_59_420,sample_5_369,sample_62_424,sample_64_424,sample_8_381,sample_BL1,sample_BL2
JI01_000523423,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000524185,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000524345,0,0,0,0,1,0,3,0,0,0,6,1,7,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000524623,1,0,0,0,12,5,0,0,0,0,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
JI01_000524715,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000524782,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000524875,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
JI01_000524927,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000525180,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000525427,0,0,0,0,0,13,32,0,0,19,25,18,7,1,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0
JI01_000525906,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000526136,0,0,0,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000526295,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000526311,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000526724,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000526899,0,0,0,5,0,0,2,0,0,0,6,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000527234,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000527968,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0
JI01_000528390,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000529158,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000529659,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000529753,0,0,0,0,0,0,0,0,0,0,5,23,0,0,0,0,18,11,0,8,0,0,0,0,0,2,3,0,0,0
JI01_000531626,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000531662,0,0,0,0,1,0,1,0,0,0,8,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0
JI01_000531797,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000531907,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,8,0,0,0,0,7,0,0,0
JI01_000531971,0,11,5,3,0,0,15,0,0,0,45,0,6,0,0,42,0,12,0,0,0,9,0,0,0,0,0,0,0,0
JI01_000532740,0,0,1,0,0,0,0,0,0,0,5,0,0,3,12,21,1,1,0,0,0,3,0,0,0,0,0,0,0,0
JI01_000533113,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000533463,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000533799,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000533858,0,0,0,1,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000534156,0,0,0,4,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JI01_000536308,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2,11,15,1,0,0,5,0,0,0,0,6,0,0,0
JI01_000536981,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000537169,0,0,0,23,1,0,2,0,0,0,13,0,0,0,11,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000539045,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000539395,0,0,0,2,0,0,1,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
JI01_000540458,0,0,2,18,2,0,5,0,18,0,11,0,0,11,20,53,11,11,0,2,0,12,0,0,0,0,0,0,0,0
JI01_000540720,0,2,5,1,1,0,4,0,11,5,13,0,0,0,35,75,6,6,0,0,0,0,0,0,3,0,0,0,0,0
JI01_000540918,0,0,0,8,0,0,0,0,0,0,5,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000540992,0,0,0,1,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000541057,0,0,0,4,0,0,2,0,0,0,17,0,0,3,16,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000541460,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000542093,0,0,0,1,0,0,0,0,0,0,3,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000543114,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
JI01_000545802,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000546204,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,1,0,6,0,6,0,0,0,0,0,0,0,0,0,0
JI01_000547184,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000547359,0,0,0,0,0,0,1,0,0,0,7,0,1,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000548017,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000548080,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000548322,0,0,2,3,0,0,1,0,0,0,0,7,0,0,1,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000548428,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000549007,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000550479,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
JI01_000551226,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000551621,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,3,6,5,0,0,0,0,0,0,0,0,1,0,0,0
JI01_000552018,164,0,0,658,579,198,300,0,3,0,0,0,328,70,620,820,9,1,7,5,11,25,0,0,0,3,5,130,0,0
JI01_000552085,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
JI01_000552200,0,0,0,0,0,0,0,0,0,0,0,0,478,222,2036,3531,9,40,1,32,0,1,0,0,0,0,72,0,0,0
JI01_000552440,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000552712,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,20,0,0,1,17,0,0,0,0,0,0,0,0,0,0
JI01_000553630,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,4,0,0,0,0,0,0,0,0,0,21,0,0,0,0
JI01_000553690,0,1,0,1,2,0,0,0,0,0,0,0,7,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000555286,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,12,0,1,5,0,0,0,0,0,0,0,0,0,0,0
JI01_000555443,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000555895,0,0,0,0,0,2,1,0,0,0,0,0,24,0,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000556198,0,0,0,1,0,0,3,0,0,0,0,0,161,32,33,64,1,0,0,6,0,0,0,0,0,0,0,0,0,0
JI01_000556440,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0
JI01_000556951,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000557266,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000557298,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000557357,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000557842,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,2,0,0,0,0,1,0,0,0,0,0,0,0
JI01_000558160,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000558949,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JI01_000559536,0,0,10,32,10,0,0,0,0,0,0,0,49,16,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000560169,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000560492,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000560599,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0
JI01_000561329,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000561990,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000562332,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000562669,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
JI01_000562780,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000563065,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000563531,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,1,2,0,0,0,1,0,0,0,0
JI01_000563781,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000564787,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000564906,6,0,0,0,0,1,0,0,0,0,1,0,10,0,0,0,117,13,29,13,19,6,0,0,0,3,0,0,0,0
JI01_000565203,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000566856,0,0,1,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JI01_000568936,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000569291,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000570035,0,0,0,0,0,0,0,0,0,0,1,0,8,0,2,0,3,0,3,9,9,3,13,0,0,5,9,1,0,0
JI01_000570135,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000571170,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
JI01_000571888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
JI01_000572081,1,0,0,0,2,0,1,0,0,0,0,0,13,8,9,27,2,1,10,0,6,0,0,0,0,0,2,2,0,0
JI01_000573879,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000575758,0,0,0,0,0,0,0,0,8,9,0,0,13,0,4,0,0,4,3,0,0,5,0,0,0,0,0,0,0,0
JI01_000578278,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000578888,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000579738,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,1,0,1,1,1,1,0,0,0,2,0,1,0,0
JI01_000580253,0,0,0,0,0,0,0,0,0,0,0,0,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000582031,0,0,2,1,0,0,0,0,0,0,2,0,5,0,0,20,0,2,0,1,0,0,0,0,0,0,0,0,0,0
JI01_000582170,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000586714,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000586746,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000588235,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000588309,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,19,1,0,2,0,0,0,0,0,0,0,0,0,0
JI01_000589180,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000593301,0,11,0,0,0,0,0,0,0,0,0,0,58,30,5,26,37,2,294,54,200,58,269,49,0,101,14,0,0,0
JI01_000595894,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000598606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000598979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000598990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JI01_000599199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000599564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000599879,0,0,0,0,0,0,0,0,0,0,0,0,6,12,17,0,51,1,0,0,13,13,0,0,0,0,0,0,0,0
JI01_000600848,0,0,2,0,12,0,1,0,0,0,0,0,0,0,2,96,0,22,0,10,0,12,0,0,0,0,6,0,0,0
JI01_000601229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,40,5,52,0,14,0,0,0,0,0,0,0,0
JI01_000602384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,18,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000602422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0
JI01_000602550,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000602743,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000602985,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000603657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000603937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000604230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000605879,12,0,0,0,0,0,0,0,0,0,12,0,0,1,25,15,1,0,0,0,7,7,0,0,0,0,0,23,0,0
JI01_000608471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000608757,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000609021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JI01_000609999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000611052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000611205,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
JI01_000611848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,2,0,0,0,21,0,0,0,0,0,0,0,0
JI01_000611981,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JI01_000619309,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000621222,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0
JI01_000621239,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,8,0,0,0,0,0
JI01_000621268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000621749,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000621765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0
JI01_000621783,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000622586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000623423,0,0,0,21,0,0,0,0,0,1,1,0,1,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000623460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000623468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000623472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,14,0,0,0,0,0,0,0,0,0
JI01_000624532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000624852,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,2,1,0,0,0,0,0,0,0,0,0,0,0
JI01_000624859,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000624947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000625055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000625185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000625424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000625535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0
JI01_000626812,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000627273,0,10,11,0,2,0,2,0,0,0,0,0,0,0,0,12,10,2,2,5,0,9,0,2,0,0,1,0,0,0
JI01_000627291,0,10,3,3,0,1,1,0,1,0,10,0,1,0,3,25,0,3,0,0,1,0,0,5,0,0,0,4,0,0
JI01_000627789,0,0,0,7,0,0,0,0,0,0,11,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000629872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000630785,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000631347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000631416,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000631727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000633112,0,0,0,1,0,0,2,0,0,0,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000633793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000635110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
JI01_000636271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000639437,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000639762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000640447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000640770,0,4,0,5,0,0,0,0,0,0,1,0,0,0,5,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000641338,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,4,1,0,0,0,3,0,0,0,0,0,0,0,0
JI01_000643147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000644647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000645210,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000649190,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,8,1,2,2,0,9,0,0,1,0,9,0,0,0
JI01_000649667,1,1,20,8,0,0,0,0,2,0,15,0,0,0,7,20,17,7,5,4,1,14,0,6,0,1,20,0,0,0
JI01_000650241,2,0,0,2,0,0,0,3,0,0,5,0,1,0,12,6,5,4,9,4,9,0,4,0,0,0,0,0,0,0
JI01_000654844,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000654852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0
JI01_000654853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,661,74,74,15,33,0,0,0,7,0,2,0,0
JI01_000654862,0,0,0,9,3,1,4,0,0,0,22,0,10,5,26,2,98,57,57,136,41,84,0,0,0,10,0,0,0,0
JI01_000654871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,24,7,24,2,6,0,0,0,2,0,4,0,0
JI01_000654897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000654921,0,0,0,123,139,6,0,0,0,0,0,0,2,1,0,9,281,17,0,0,8,6,0,0,0,16,14,0,0,0
JI01_000654937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0
JI01_000654968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,0,0,4,6,0,6,0,0,4,0,0,0
JI01_000655152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,36,0,10,0,31,0,0,0,0,0,0,0,0
JI01_000655201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,2,4,2,9,0,0,0,0,0,0,0,0
JI01_000655263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000655426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,9,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000655569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000655864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000655926,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000656301,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27,5,2,5,7,7,0,0,0,1,5,0,0,0
JI01_000656377,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,5,6,5,13,10,0,0,0,1,0,0,0,0
